run_id,solver,target,n_features,n_pu,species,n_solutions,cost,time
127,gurobi,0.1,72,148510,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,114939656,34.150000000001455
128,gurobi,0.2,72,148510,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,443903381,34.29999999999927
129,gurobi,0.30000000000000004,72,148510,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,1088762314,39.5
130,gurobi,0.4,72,148510,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,2416038750,35.779999999998836
131,gurobi,0.5,72,148510,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,4943242031,34.32999999999811
132,gurobi,0.6,72,148510,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,10131410997,33.38999999999942
133,gurobi,0.7000000000000001,72,148510,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,18335843898,31.790000000000873
134,gurobi,0.8,72,148510,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,30499703390,30.69999999999709
135,gurobi,0.9,72,148510,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,47906264730,30.020000000000437
1,rsymphony,0.1,10,9282,"annhum,batpig1,coohaw,norfli,pacwre1,pilwoo,treswa,yerwar,wilsni1,wlswar",1,6795940,0.7399999999999523
2,rsymphony,0.2,10,9282,"bnhcow,amecro,norfli,houspa,norhar1,olsfly,rebnut,rewbla,yerwar,westan",1,20602141,0.910000000000025
3,rsymphony,0.30000000000000004,10,9282,"belkin1,bewwre,cedwax,chispa,coohaw,eucdov,purmar,rocpig,spotow,swathr",1,35279252,2.1100000000000136
4,rsymphony,0.4,10,9282,"bkhgro,batpig1,dowwoo,eursta,evegro,macwar,purmar,rocpig,sora,wooduc",1,93790817,1.9700000000000273
5,rsymphony,0.5,10,9282,"belkin1,bewwre,batpig1,chbchi,cedwax,eucdov,norfli,gockin,purmar,stejay",1,92662986,1.1099999999999568
6,rsymphony,0.6,10,9282,"brdowl,bewwre,chispa,eursta,foxspa,pasfly,purfin,rethaw,westan,wlswar",1,241862531,1.490000000000009
7,rsymphony,0.7000000000000001,10,9282,"amerob,bkhgro,brncre,foxspa,houspa,orcwar,pasfly,purmar,rethaw,whcspa",1,1056266711,2.079999999999984
8,rsymphony,0.8,10,9282,"amekes,amecro,foxspa,houspa,moudov,norhar1,rebnut,rocpig,sora,wlswar",1,1922942635,1.8500000000000227
9,rsymphony,0.9,10,9282,"belkin1,cangoo,chbchi,eursta,evegro,houfin,norhar1,purfin,purmar,rocpig",1,2773294494,2.079999999999984
10,rsymphony,0.1,26,9282,"amerob,annhum,belkin1,bewwre,bnhcow,brebla,brncre,bushti,chbchi,comrav,eursta,norfli,foxspa,gockin,haiwoo,houwre,osprey,rethaw,rufhum,stejay,treswa,daejun,vigswa,wilsni1,wlswar,wooduc",1,6490514,1.2699999999999818
11,rsymphony,0.2,26,9282,"amerob,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,eucdov,norfli,foxspa,gockin,haiwoo,houspa,norhar1,purfin,rebsap,rewbla,sora,stejay,swathr,vigswa,westan,wlswar,yelwar",1,20505896,1.2099999999999795
12,rsymphony,0.30000000000000004,26,9282,"amerob,annhum,baleag,barswa,belkin1,bewwre,brebla,batpig1,cangoo,comrav,dowwoo,eucdov,eursta,norfli,houfin,hutvir,olsfly,purfin,rebnut,rocpig,rewbla,sora,sonspa,whcspa,wooduc,yelwar",1,65220200,2.3000000000000114
13,rsymphony,0.4,26,9282,"amegfi,belkin1,bewwre,bkhgro,brebla,brncre,cedwax,eucdov,norfli,gockin,haiwoo,houfin,houwre,macwar,olsfly,pacwre1,pilwoo,pasfly,rebnut,rebsap,savspa,sonspa,towwar,yerwar,wlswar,wooduc",1,101811731,2.2900000000000205
14,rsymphony,0.5,26,9282,"amerob,barswa,belkin1,brncre,batpig1,chbchi,cedwax,eucdov,gockin,houfin,houwre,macwar,pinsis,purmar,rebsap,rocpig,rethaw,spotow,stejay,treswa,daejun,yerwar,vigswa,warvir,whcspa,yelwar",1,238614023,2.9399999999999977
15,rsymphony,0.6,26,9282,"amegfi,amekes,annhum,barswa,cedwax,dowwoo,eursta,evegro,houfin,hutvir,moudov,pinsis,purfin,rebnut,rocpig,rethaw,rewbla,savspa,sonspa,spotow,daejun,warvir,whcspa,westan,wooduc,yelwar",1,545661828,1.75
16,rsymphony,0.7000000000000001,26,9282,"amegfi,amekes,barswa,bkhgro,brncre,cangoo,cedwax,comrav,eucdov,eursta,houfin,hutvir,moudov,orcwar,purfin,purmar,rebsap,rocpig,rewbla,swathr,towwar,treswa,daejun,wilsni1,wlswar,wooduc",1,972799852,1.8799999999999955
17,rsymphony,0.8,26,9282,"amerob,barswa,bewwre,bnhcow,bushti,cedwax,chispa,gockin,houspa,houwre,macwar,osprey,pinsis,pilwoo,purmar,rewbla,savspa,spotow,stejay,treswa,yerwar,varthr,vigswa,westan,wilsni1,wooduc",1,1841185685,3.3799999999999955
18,rsymphony,0.9,26,9282,"amekes,bewwre,chispa,coohaw,comrav,dowwoo,eucdov,evegro,haiwoo,houfin,houspa,pacwre1,pilwoo,purfin,purmar,rebnut,redcro,rocpig,rufhum,sora,sonspa,yerwar,varthr,whcspa,wilsni1,wlswar",1,3043066242,4.100000000000023
19,rsymphony,0.1,41,9282,"amegfi,amerob,annhum,brdowl,belkin1,bewwre,brncre,batpig1,bushti,cedwax,coohaw,dowwoo,eucdov,eursta,evegro,haiwoo,houspa,houwre,moudov,olsfly,osprey,pacwre1,pinsis,pilwoo,purfin,rebsap,redcro,rocpig,rufhum,spotow,stejay,swathr,treswa,daejun,yerwar,varthr,vigswa,warvir,wilsni1,wooduc,yelwar",1,7515932,1.0600000000000023
20,rsymphony,0.2,41,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,bewwre,brebla,brncre,batpig1,bushti,cedwax,coohaw,comrav,eursta,evegro,norfli,gockin,houwre,hutvir,macwar,moudov,norhar1,orcwar,osprey,pasfly,purfin,redcro,rocpig,rethaw,rufhum,savspa,sora,sonspa,stejay,towwar,treswa,yerwar,westan,wilsni1,wooduc",1,25181317,1.0899999999999181
21,rsymphony,0.30000000000000004,41,9282,"amekes,amerob,annhum,barswa,brdowl,bewwre,bkhgro,brebla,batpig1,cedwax,coohaw,eucdov,eursta,evegro,norfli,gockin,houfin,houspa,hutvir,macwar,norhar1,olsfly,pacwre1,pilwoo,pasfly,purfin,rebnut,rocpig,rufhum,rewbla,savspa,sonspa,spotow,swathr,daejun,yerwar,vigswa,warvir,westan,wlswar,wooduc",1,68088069,1.3099999999999454
22,rsymphony,0.4,41,9282,"amegfi,amekes,annhum,baleag,barswa,brdowl,belkin1,bewwre,bkhgro,brebla,batpig1,bushti,chbchi,comrav,amecro,dowwoo,eucdov,evegro,foxspa,haiwoo,houwre,hutvir,macwar,osprey,pacwre1,pinsis,pasfly,purfin,purmar,rebnut,rocpig,rethaw,rewbla,sonspa,spotow,stejay,treswa,daejun,wlswar,wooduc,yelwar",1,142006221,1.6499999999999773
23,rsymphony,0.5,41,9282,"amekes,baleag,brdowl,brebla,batpig1,cangoo,chbchi,coohaw,dowwoo,eucdov,eursta,evegro,norfli,gockin,haiwoo,houfin,houwre,macwar,moudov,olsfly,pacwre1,pinsis,pasfly,rebnut,redcro,rethaw,rufhum,rewbla,sonspa,stejay,swathr,towwar,treswa,daejun,yerwar,vigswa,whcspa,westan,wlswar,wooduc,yelwar",1,208650971,2.6099999999999
24,rsymphony,0.6,41,9282,"brdowl,bewwre,brebla,brncre,batpig1,bushti,chbchi,cedwax,chispa,coohaw,comrav,amecro,eursta,evegro,foxspa,haiwoo,houfin,houspa,houwre,hutvir,moudov,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,purmar,rebsap,rewbla,savspa,sora,sonspa,stejay,swathr,treswa,yerwar,warvir,westan,wlswar,wooduc",1,602614681,4.3900000000001
25,rsymphony,0.7000000000000001,41,9282,"barswa,bkhgro,brebla,batpig1,bushti,cangoo,cedwax,coohaw,comrav,amecro,dowwoo,evegro,norfli,gockin,haiwoo,houspa,macwar,norhar1,olsfly,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,redcro,rocpig,savspa,sora,sonspa,spotow,swathr,towwar,treswa,daejun,varthr,whcspa,westan,wilsni1,wooduc",1,1156437981,3.480000000000018
26,rsymphony,0.8,41,9282,"amekes,baleag,barswa,belkin1,bewwre,bnhcow,bkhgro,bushti,cangoo,chbchi,comrav,dowwoo,eucdov,eursta,foxspa,gockin,houfin,houspa,houwre,hutvir,macwar,moudov,orcwar,olsfly,osprey,pacwre1,pilwoo,purmar,rebnut,rocpig,rufhum,sora,swathr,treswa,daejun,yerwar,varthr,warvir,whcspa,wlswar,wooduc",1,1899079752,3.519999999999982
27,rsymphony,0.9,41,9282,"amegfi,amekes,annhum,baleag,barswa,belkin1,bnhcow,bushti,cangoo,cedwax,comrav,eursta,evegro,norfli,foxspa,houspa,moudov,orcwar,olsfly,osprey,purfin,rebnut,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,wilsni1,wlswar,wooduc",1,2778778773,5.0499999999999545
28,rsymphony,0.1,56,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,batpig1,bushti,cangoo,chbchi,cedwax,coohaw,amecro,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houwre,hutvir,macwar,moudov,orcwar,olsfly,osprey,pacwre1,pinsis,pasfly,purfin,purmar,rebnut,rocpig,rufhum,sora,sonspa,spotow,swathr,towwar,treswa,varthr,vigswa,warvir,whcspa,wilsni1,wlswar,wooduc,yelwar",1,6988987,1.1399999999999864
29,rsymphony,0.2,56,9282,"amekes,amerob,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,cangoo,chbchi,cedwax,coohaw,comrav,amecro,dowwoo,eucdov,eursta,norfli,foxspa,gockin,haiwoo,houspa,houwre,hutvir,moudov,norhar1,orcwar,olsfly,pacwre1,pinsis,pilwoo,purfin,purmar,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,sora,sonspa,spotow,swathr,towwar,treswa,daejun,varthr,vigswa,whcspa,westan,wilsni1,wlswar,yelwar",1,21380417,2.2200000000000273
30,rsymphony,0.30000000000000004,56,9282,"amegfi,annhum,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,cangoo,chbchi,cedwax,chispa,comrav,amecro,dowwoo,eucdov,evegro,foxspa,gockin,haiwoo,houfin,houspa,hutvir,macwar,moudov,norhar1,olsfly,osprey,pacwre1,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rethaw,rufhum,rewbla,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,yelwar",1,65997268,2.060000000000059
31,rsymphony,0.4,56,9282,"amegfi,amekes,annhum,baleag,barswa,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,cangoo,chbchi,coohaw,comrav,amecro,dowwoo,eucdov,evegro,norfli,foxspa,haiwoo,houfin,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,stejay,swathr,towwar,treswa,yerwar,varthr,vigswa,warvir,whcspa,wilsni1,wlswar",1,145082685,3.7799999999999727
32,rsymphony,0.5,56,9282,"amekes,amerob,annhum,barswa,brdowl,belkin1,bnhcow,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eursta,evegro,norfli,foxspa,haiwoo,houfin,houspa,hutvir,macwar,norhar1,orcwar,olsfly,pacwre1,pinsis,pilwoo,pasfly,purfin,rebnut,rebsap,rocpig,rethaw,rufhum,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,warvir,westan,wilsni1,wlswar",1,310911051,2.57000000000005
33,rsymphony,0.6,56,9282,"amegfi,amekes,annhum,baleag,barswa,brdowl,bnhcow,brebla,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,dowwoo,eucdov,eursta,evegro,foxspa,haiwoo,houfin,houwre,hutvir,macwar,moudov,orcwar,olsfly,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,redcro,rocpig,rethaw,rufhum,savspa,sora,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,whcspa,wilsni1,wlswar,wooduc,yelwar",1,509558114,2.1800000000000637
34,rsymphony,0.7000000000000001,56,9282,"amegfi,amekes,annhum,baleag,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,bushti,chbchi,chispa,coohaw,amecro,dowwoo,eucdov,eursta,evegro,norfli,gockin,haiwoo,houwre,hutvir,orcwar,olsfly,pacwre1,pinsis,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rewbla,savspa,sora,sonspa,spotow,stejay,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,993185653,2.75
35,rsymphony,0.8,56,9282,"amegfi,amekes,amerob,annhum,barswa,brdowl,belkin1,bewwre,bnhcow,brebla,brncre,batpig1,chbchi,cedwax,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,foxspa,haiwoo,houspa,houwre,hutvir,macwar,moudov,orcwar,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,yerwar,varthr,vigswa,warvir,whcspa,wlswar,yelwar",1,1852669842,3.32000000000005
36,rsymphony,0.9,56,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,coohaw,amecro,dowwoo,evegro,foxspa,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,olsfly,osprey,pacwre1,pinsis,purfin,purmar,rebnut,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,spotow,stejay,swathr,towwar,treswa,varthr,vigswa,warvir,whcspa,wilsni1,wooduc,yelwar",1,3045136216,2.769999999999982
37,rsymphony,0.1,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,7121785,2.1400000000001
38,rsymphony,0.2,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,29623409,2.589999999999918
39,rsymphony,0.30000000000000004,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,71884189,1.7799999999999727
40,rsymphony,0.4,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,152013363,2.1299999999999955
41,rsymphony,0.5,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,340714895,2.3199999999999363
42,rsymphony,0.6,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,592422548,2.900000000000091
43,rsymphony,0.7000000000000001,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,1140098129,2.9700000000000273
44,rsymphony,0.8,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,1950699120,4.1200000000000045
45,rsymphony,0.9,72,9282,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,3033029355,3.0599999999999454
46,rsymphony,0.1,10,37128,"amegfi,belkin1,bnhcow,houfin,houwre,rewbla,savspa,spotow,daejun,vigswa",1,18486428,7.809999999999945
47,rsymphony,0.2,10,37128,"amekes,chispa,dowwoo,gockin,haiwoo,hutvir,moudov,olsfly,sonspa,towwar",1,52942081,8.31000000000006
48,rsymphony,0.30000000000000004,10,37128,"brdowl,belkin1,bewwre,batpig1,norfli,foxspa,hutvir,norhar1,rocpig,wilsni1",1,148595167,8.059999999999945
49,rsymphony,0.4,10,37128,"annhum,batpig1,coohaw,evegro,houspa,osprey,stejay,treswa,daejun,vigswa",1,615793300,12.450000000000045
50,rsymphony,0.5,10,37128,"bushti,chbchi,amecro,hutvir,macwar,moudov,osprey,pasfly,savspa,sora",1,824128159,15.809999999999945
51,rsymphony,0.6,10,37128,"brebla,cangoo,chispa,eucdov,haiwoo,houfin,orcwar,pasfly,whcspa,wooduc",1,1721322316,20.6099999999999
52,rsymphony,0.7000000000000001,10,37128,"amerob,barswa,dowwoo,macwar,osprey,purfin,rethaw,treswa,westan,wlswar",1,1317892982,12.06000000000006
53,rsymphony,0.8,10,37128,"amerob,annhum,baleag,brncre,amecro,foxspa,houspa,rethaw,stejay,varthr",1,7424078109,17.41999999999996
54,rsymphony,0.9,10,37128,"amekes,eucdov,eursta,foxspa,olsfly,purfin,rebnut,rocpig,rufhum,yerwar",1,11058296924,35.620000000000005
