solver,target,n_features,n_pu,species,n_solutions,cost,time
gurobi,0.2,72,500000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,1477268928,147.625
gurobi,0.30000000000000004,72,500000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,3736781434,137.9969999999994
gurobi,0.4,72,500000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,8096054489,143.48300000000017
gurobi,0.5,72,500000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,16613941433,146.4290000000001
gurobi,0.6,72,500000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,33638753576,138.20200000000023
gurobi,0.7000000000000001,72,500000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,60918568683,144.3760000000002
gurobi,0.8,72,500000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,102142747911,120.97500000000036
gurobi,0.9,72,500000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,160684334830,108.45899999999983
gurobi,0.1,10,1000000,"baleag,cangoo,eursta,houfin,houspa,pilwoo,purfin,sora,warvir,wooduc",1,585353220,61.152000000000044
gurobi,0.2,10,1000000,"amegfi,evegro,foxspa,gockin,olsfly,pasfly,redcro,rufhum,rewbla,varthr",1,1417863793,63.23999999999978
gurobi,0.30000000000000004,10,1000000,"amegfi,belkin1,brncre,cedwax,pilwoo,purfin,rebnut,redcro,treswa,yerwar",1,3188051243,63.1269999999995
gurobi,0.4,10,1000000,"annhum,brdowl,bushti,cangoo,dowwoo,eucdov,evegro,rebsap,sora,warvir",1,14282004629,53.107999999999265
gurobi,0.5,10,1000000,"brdowl,batpig1,bushti,coohaw,olsfly,rebsap,rufhum,spotow,yerwar,varthr",1,21031480878,52.84100000000035
gurobi,0.6,10,1000000,"barswa,bnhcow,bushti,chispa,comrav,orcwar,rufhum,daejun,warvir,wooduc",1,45223449778,52.016999999999825
gurobi,0.7000000000000001,10,1000000,"amegfi,cedwax,chispa,amecro,dowwoo,hutvir,pinsis,pilwoo,rewbla,sora",1,60289337680,51.396999999999935
gurobi,0.8,10,1000000,"amekes,brebla,coohaw,evegro,norfli,macwar,pacwre1,rethaw,savspa,sonspa",1,126118102765,45.931000000000495
gurobi,0.9,10,1000000,"amerob,bnhcow,cangoo,coohaw,amecro,purmar,rebnut,spotow,daejun,wlswar",1,257866195768,44.25600000000031
gurobi,0.1,41,1000000,"amegfi,amekes,amerob,barswa,brdowl,belkin1,bewwre,bnhcow,brebla,brncre,batpig1,bushti,chbchi,cedwax,comrav,amecro,eursta,evegro,norfli,foxspa,houspa,hutvir,moudov,norhar1,orcwar,olsfly,osprey,pasfly,rebsap,rocpig,rewbla,savspa,sora,treswa,yerwar,varthr,vigswa,whcspa,westan,wooduc,yelwar",1,619817072,208.10800000000017
gurobi,0.2,41,1000000,"amegfi,amekes,annhum,baleag,barswa,brdowl,belkin1,bnhcow,bkhgro,batpig1,cangoo,cedwax,chispa,coohaw,comrav,dowwoo,eursta,evegro,norfli,gockin,houspa,macwar,moudov,olsfly,osprey,pacwre1,pinsis,pilwoo,purfin,rebnut,redcro,rocpig,rethaw,rewbla,savspa,sora,sonspa,spotow,stejay,towwar,varthr",1,2948397206,212.86099999999988
gurobi,0.30000000000000004,41,1000000,"annhum,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,cangoo,chbchi,cedwax,chispa,coohaw,comrav,haiwoo,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,pacwre1,pinsis,pilwoo,purfin,rebsap,rocpig,rufhum,rewbla,sora,sonspa,swathr,vigswa,warvir,whcspa,westan,wilsni1,wooduc,yelwar",1,7482290524,225.10399999999936
gurobi,0.4,41,1000000,"amegfi,amekes,annhum,baleag,brdowl,belkin1,bkhgro,brebla,brncre,cangoo,chbchi,coohaw,amecro,eucdov,eursta,foxspa,gockin,houspa,houwre,norhar1,olsfly,osprey,pinsis,pilwoo,purfin,rebnut,rebsap,rufhum,rewbla,sonspa,swathr,treswa,daejun,yerwar,varthr,vigswa,warvir,westan,wlswar,wooduc,yelwar",1,16176363202,214.33699999999953
gurobi,0.5,41,1000000,"amegfi,amekes,baleag,belkin1,bnhcow,bkhgro,batpig1,bushti,cangoo,chbchi,cedwax,comrav,amecro,dowwoo,eucdov,norfli,foxspa,haiwoo,houspa,hutvir,macwar,moudov,norhar1,olsfly,pilwoo,pasfly,purfin,rethaw,rufhum,rewbla,sora,sonspa,spotow,towwar,treswa,varthr,warvir,whcspa,westan,wilsni1,wlswar",1,32295302300,211.53900000000067
gurobi,0.6,41,1000000,"amekes,amerob,baleag,barswa,brdowl,bewwre,bnhcow,bkhgro,brebla,brncre,bushti,cangoo,cedwax,dowwoo,eucdov,norfli,gockin,haiwoo,macwar,moudov,orcwar,pacwre1,pasfly,purmar,rebnut,rebsap,redcro,rocpig,rufhum,rewbla,sora,towwar,treswa,yerwar,varthr,vigswa,warvir,westan,wlswar,wooduc,yelwar",1,52695083650,208.35800000000017
gurobi,0.7000000000000001,41,1000000,"amerob,annhum,barswa,brdowl,bewwre,bnhcow,brncre,batpig1,bushti,chbchi,cedwax,chispa,coohaw,comrav,eucdov,norfli,gockin,haiwoo,houwre,hutvir,norhar1,olsfly,pacwre1,pilwoo,purfin,rebnut,rebsap,redcro,rewbla,savspa,sora,sonspa,stejay,swathr,towwar,daejun,vigswa,warvir,whcspa,westan,wilsni1",1,95174890936,186.55099999999948
gurobi,0.8,41,1000000,"amekes,baleag,belkin1,bkhgro,brebla,bushti,cangoo,chbchi,chispa,dowwoo,norfli,foxspa,haiwoo,houwre,hutvir,macwar,moudov,norhar1,olsfly,osprey,pacwre1,pinsis,pilwoo,purmar,rebnut,redcro,rethaw,rufhum,rewbla,savspa,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,warvir,westan,wlswar,wooduc",1,169180405371,195.02700000000004
gurobi,0.9,41,1000000,"amegfi,amekes,annhum,brdowl,belkin1,bewwre,bkhgro,brncre,bushti,chbchi,cedwax,chispa,comrav,amecro,eucdov,foxspa,gockin,haiwoo,houfin,norhar1,orcwar,olsfly,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,redcro,rocpig,rethaw,savspa,sora,sonspa,yerwar,varthr,westan,wilsni1,wlswar,yelwar",1,312562883458,165.0709999999999
gurobi,0.1,72,1000000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,770630608,549.3550000000014
gurobi,0.2,72,1000000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,2946843408,358.77800000000025
gurobi,0.30000000000000004,72,1000000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,7486343393,354.09699999999975
gurobi,0.4,72,1000000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,16266372121,359.02700000000004
gurobi,0.5,72,1000000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,33373931088,354.4879999999994
gurobi,0.6,72,1000000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,66931605882,336.97099999999955
gurobi,0.7000000000000001,72,1000000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,122511643142,331.6369999999988
gurobi,0.8,72,1000000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,203694583846,337.8899999999994
gurobi,0.9,72,1000000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,323743857397,294.0679999999993
cbc,0.1,10,10000,"amegfi,batpig1,comrav,houwre,hutvir,olsfly,pilwoo,rethaw,swathr,westan",1,3743764,0.3079999999999927
cbc,0.2,10,10000,"barswa,brdowl,belkin1,bewwre,bkhgro,chispa,houwre,rebsap,stejay,varthr",1,11032715,1.5350000000000819
cbc,0.30000000000000004,10,10000,"bnhcow,foxspa,osprey,pilwoo,redcro,rewbla,treswa,warvir,westan,yelwar",1,31224297,0.20799999999997
cbc,0.4,10,10000,"amekes,amerob,belkin1,rocpig,rufhum,savspa,varthr,whcspa,westan,wooduc",1,95454941,0.2259999999999991
cbc,0.5,10,10000,"amerob,baleag,brdowl,brebla,cangoo,norfli,houspa,norhar1,pasfly,wilsni1",1,314621876,0.22400000000004638
cbc,0.6,10,10000,"barswa,batpig1,amecro,gockin,houwre,moudov,osprey,purfin,daejun,yelwar",1,324839343,0.20799999999997
cbc,0.7000000000000001,10,10000,"amekes,cangoo,norfli,houwre,purmar,sonspa,yerwar,vigswa,warvir,whcspa",1,417321962,0.23500000000001364
cbc,0.8,10,10000,"bkhgro,cedwax,evegro,olsfly,pacwre1,rebnut,rethaw,sonspa,stejay,daejun",1,621248058,0.2259999999999991
cbc,0.9,10,10000,"amecro,norfli,houwre,purmar,rethaw,rewbla,sora,swathr,treswa,wlswar",1,2425111786,0.21400000000005548
cbc,0.1,41,10000,"amekes,amerob,baleag,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,bushti,cangoo,cedwax,chispa,amecro,eursta,norfli,haiwoo,houspa,hutvir,moudov,olsfly,osprey,pinsis,pasfly,purfin,purmar,rebsap,redcro,rethaw,rewbla,sonspa,spotow,stejay,swathr,towwar,daejun,vigswa,whcspa,westan,yelwar",1,6378594,0.6170000000000755
cbc,0.2,41,10000,"amegfi,amekes,barswa,brdowl,belkin1,bnhcow,batpig1,bushti,chbchi,norfli,foxspa,gockin,haiwoo,houwre,macwar,moudov,orcwar,olsfly,pinsis,pasfly,purfin,purmar,rebnut,redcro,rethaw,rufhum,rewbla,sora,sonspa,spotow,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,wlswar,wooduc,yelwar",1,16489478,0.5579999999999927
cbc,0.30000000000000004,41,10000,"amegfi,amekes,amerob,annhum,brdowl,bnhcow,brebla,batpig1,bushti,chbchi,cedwax,chispa,dowwoo,eucdov,evegro,gockin,houspa,houwre,macwar,norhar1,orcwar,osprey,pilwoo,pasfly,purfin,purmar,redcro,rufhum,rewbla,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,vigswa,westan,yelwar",1,74933591,0.60399999999992815
cbc,0.4,41,10000,"amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,batpig1,bushti,cangoo,cedwax,coohaw,comrav,dowwoo,eursta,houspa,moudov,olsfly,osprey,pacwre1,pasfly,purfin,redcro,rethaw,rufhum,rewbla,savspa,spotow,stejay,swathr,treswa,varthr,vigswa,warvir,whcspa,westan,wooduc,yelwar",1,157865118,0.5750000000000455
cbc,0.5,41,10000,"amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bkhgro,brncre,batpig1,cedwax,coohaw,comrav,amecro,dowwoo,eursta,haiwoo,houfin,houwre,orcwar,olsfly,osprey,pinsis,purfin,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,savspa,sonspa,spotow,towwar,daejun,vigswa,warvir,whcspa,wilsni1,wlswar,yelwar",1,286890499,0.6319999999999482
cbc,0.6,41,10000,"amegfi,amerob,annhum,brdowl,belkin1,bewwre,bkhgro,brncre,cangoo,cedwax,chispa,comrav,dowwoo,eucdov,eursta,norfli,foxspa,gockin,haiwoo,houspa,macwar,moudov,norhar1,olsfly,pilwoo,pasfly,purfin,rebsap,rufhum,savspa,sora,spotow,stejay,treswa,daejun,yerwar,varthr,warvir,wilsni1,wlswar,yelwar",1,718158176,0.6240000000000236
cbc,0.7000000000000001,41,10000,"amerob,baleag,barswa,belkin1,bkhgro,brncre,cangoo,chbchi,chispa,comrav,amecro,dowwoo,eucdov,eursta,foxspa,haiwoo,houfin,houspa,houwre,hutvir,moudov,osprey,pacwre1,pinsis,pilwoo,pasfly,purmar,rocpig,rethaw,rufhum,savspa,sora,spotow,stejay,swathr,towwar,yerwar,warvir,whcspa,westan,yelwar",1,1202597930,0.6169999999999618
cbc,0.8,41,10000,"amegfi,amekes,amerob,annhum,barswa,brdowl,bnhcow,bkhgro,brebla,brncre,cangoo,chbchi,cedwax,chispa,amecro,eursta,foxspa,gockin,houspa,hutvir,macwar,moudov,orcwar,pilwoo,purfin,purmar,rethaw,savspa,sora,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,westan,wooduc",1,2026604374,0.6399999999999864
cbc,0.9,41,10000,"amerob,annhum,baleag,barswa,brdowl,belkin1,bkhgro,batpig1,chbchi,chispa,coohaw,amecro,norfli,foxspa,haiwoo,houspa,hutvir,macwar,moudov,norhar1,pilwoo,pasfly,purfin,rebnut,redcro,rocpig,rethaw,rufhum,savspa,sora,stejay,daejun,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,3294602626,0.6290000000000191
cbc,0.1,72,10000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,7945847,1.004000000000019
cbc,0.2,72,10000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,28919571,0.9890000000000327
cbc,0.30000000000000004,72,10000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,74263749,1.0070000000000618
cbc,0.4,72,10000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,155737312,0.9359999999999218
cbc,0.5,72,10000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,336228552,1.0270000000000437
cbc,0.6,72,10000,"amegfi,amekes,amerob,annhum,baleag,barswa,brdowl,belkin1,bewwre,bnhcow,bkhgro,brebla,brncre,batpig1,bushti,cangoo,chbchi,cedwax,chispa,coohaw,comrav,amecro,dowwoo,eucdov,eursta,evegro,norfli,foxspa,gockin,haiwoo,houfin,houspa,houwre,hutvir,macwar,moudov,norhar1,orcwar,olsfly,osprey,pacwre1,pinsis,pilwoo,pasfly,purfin,purmar,rebnut,rebsap,redcro,rocpig,rethaw,rufhum,rewbla,savspa,sora,sonspa,spotow,stejay,swathr,towwar,treswa,daejun,yerwar,varthr,vigswa,warvir,whcspa,westan,wilsni1,wlswar,wooduc,yelwar",1,650136322,1.032000000000039
